q_id,q_author,q_oid,q_creationDate,q_ClosedDate,q_aaId,q_answerCount,Tags,q_viewCount,aa_creationDate,aa_id,aa_score,aa_author,aa_oid
"76567338","","6605834","2023-06-27 17:30:08","","76575449","1","<amazon-web-services><logging><amazon-sagemaker><inference>","209","2023-06-28 17:26:02","76575449","1","","9796588"
"76563217","","10922290","2023-06-27 08:56:55","","76563481","3","<c++><logging><string-view>","138","2023-06-27 09:30:41","76563481","3","","5740428"
"76544858","","2732959","2023-06-24 06:36:19","","76563177","1","<python><logging>","84","2023-06-27 08:52:10","76563177","2","","118903"
"76537535","","2530218","2023-06-23 06:18:12","","76537614","1","<arrays><powershell><logging>","66","2023-06-23 06:33:13","76537614","-1","","2530218"
"76536873","","22117663","2023-06-23 03:12:34","","76536921","1","<javascript><logging><callback><return>","35","2023-06-23 03:27:34","76536921","0","","4192226"
"76533741","","5371561","2023-06-22 16:02:51","","76534187","1","<linux><bash><docker><logging><stdout>","212","2023-06-22 17:04:43","76534187","2","","3924803"
"76526102","","4405732","2023-06-21 18:17:24","","76526410","1","<logging><error-handling><coldfusion>","75","2023-06-21 19:08:16","76526410","0","","11047"
"76523601","","19188004","2023-06-21 13:03:35","","76526600","1","<python><google-cloud-platform><google-cloud-logging>","122","2023-06-21 19:37:43","76526600","3","","11372593"
"76521029","","19432461","2023-06-21 07:42:12","","76523367","1","<.net><wpf><performance><logging><responsiveness>","81","2023-06-21 12:35:46","76523367","0","user21970328",""
"76516503","","21952017","2023-06-20 15:56:28","","76535422","1","<c#><.net><logging><asp.net-web-api><serilog>","798","2023-06-22 20:26:49","76535422","0","","4617661"
"76510729","","7433445","2023-06-20 00:26:41","","76511483","1","<logging><syslog><anomaly-detection>","89","2023-06-20 04:44:47","76511483","1","","8241951"
"76507960","","30674","2023-06-19 15:15:25","","76508154","1","<c#><.net><logging><.net-7.0>","469","2023-06-19 15:39:48","76508154","2","","2501279"
"76504434","","9213266","2023-06-19 07:23:03","","76517611","1","<postgresql><logging><supabase><plv8>","388","2023-06-20 18:42:59","76517611","0","","9213266"
"76492382","","19527415","2023-06-16 17:20:19","","76551488","1","<angular><typescript><logging><error-handling><openfin>","78","2023-06-25 16:46:52","76551488","0","","8037049"
"76487859","","13720754","2023-06-16 07:24:47","","76488061","1","<c#><.net><postgresql><logging><serilog>","100","2023-06-16 07:52:30","76488061","1","","12354911"
"76487303","","20119529","2023-06-16 05:57:37","","76504984","1","<python><logging><multiprocessing><queue><pytest>","138","2023-06-19 08:40:39","76504984","0","","20119529"
"76474783","","10461625","2023-06-14 14:44:45","","76475737","1","<java><logging><junit5><slf4j>","122","2023-06-14 16:30:59","76475737","1","","6203414"
"76464310","","22066365","2023-06-13 11:11:04","","76465386","2","<powershell><logging><windows-task-scheduler>","99","2023-06-13 13:18:42","76465386","0","","3789865"
"76463632","","21518519","2023-06-13 09:47:00","","76464550","2","<python><python-3.x><logging><libraries>","61","2023-06-13 11:39:41","76464550","1","","5378816"
"76450767","","15405456","2023-06-11 13:45:39","","76455944","1","<python><logging><import><python-dataclasses>","84","2023-06-12 10:53:58","76455944","0","","15405456"
"76447094","","18158583","2023-06-10 16:24:29","","76448822","1","<logging><nextflow>","285","2023-06-11 02:28:51","76448822","2","","751863"
"76446509","","22052421","2023-06-10 13:48:35","","76446924","1","<java><logging><slf4j><error-logging>","29","2023-06-10 15:38:51","76446924","1","","16606223"
"76446488","","21836459","2023-06-10 13:43:29","","76449041","1","<python><logging><archive>","57","2023-06-11 04:48:25","76449041","0","","118903"
"76438659","","536262","2023-06-09 08:46:53","","76438971","1","<python><python-logging>","47","2023-06-09 09:30:31","76438971","1","","16521194"
"76426584","","12173452","2023-06-07 19:34:10","","76426743","1","<python><python-3.x><scikit-learn><warnings><error-logging>","36","2023-06-07 20:01:01","76426743","0","","15239951"
"76422433","","9601720","2023-06-07 10:42:42","","76423725","1","<java><spring-boot><logging><log4j2>","136","2023-06-07 13:17:44","76423725","1","","11748454"
"76415036","","20764938","2023-06-06 13:11:52","","76421125","1","<apache-spark><logging><log4j>","47","2023-06-07 08:03:38","76421125","2","","6325994"
"76414724","","10351232","2023-06-06 12:37:30","","76418386","1","<logging><filter><log4j><log4j2>","49","2023-06-06 20:53:45","76418386","1","","11748454"
"76413483","","16974973","2023-06-06 10:00:37","","76421060","2","<c#><asp.net><logging><.net-5><datadog>","613","2023-06-07 07:56:02","76421060","0","","16974973"
"76410589","","7424159","2023-06-05 23:32:24","","76410825","3","<linux><bash><shell><logging>","244","2023-06-06 01:03:33","76410825","1","","3159253"
"76408638","","496289","2023-06-05 17:11:22","","76410279","1","<java><apache-spark><logging><pyspark><log4j2>","167","2023-06-05 22:05:36","76410279","2","","11748454"
"76400298","","3907614","2023-06-04 11:55:41","","76456807","1","<python><google-cloud-platform><logging>","159","2023-06-12 12:45:37","76456807","1","","3907614"
"76396518","","15405456","2023-06-03 14:31:44","","76397042","1","<linux><bash><logging><sftp><newline>","82","2023-06-03 16:47:34","76397042","2","","4154375"
"76393362","","6946228","2023-06-02 20:42:37","","76393774","1","<logging><julia><pretty-print>","57","2023-06-02 22:24:01","76393774","2","","9957710"
"76378347","","6591667","2023-06-01 02:38:15","","76378974","2","<batch-file><logging><command-line><window>","1652","2023-06-01 05:45:56","76378974","3","","7818749"
"76374362","","243611","2023-05-31 14:05:29","","76383342","1","<logging><amazon-eks><fluent-bit><loggly>","1024","2023-06-01 15:09:10","76383342","0","","243611"
"76372083","","9852082","2023-05-31 09:36:11","","76372413","1","<azure><logging><command><kql><appinsights>","117","2023-05-31 10:14:45","76372413","1","","19785512"
"76372003","","1845692","2023-05-31 09:25:52","","76378126","1","<logging><uwp><hololens><microsoft-store>","130","2023-06-01 01:20:13","76378126","1","","8443430"
"76371805","","21991852","2023-05-31 09:02:04","","76513605","1","<java><mongodb><logging>","112","2023-06-20 10:07:52","76513605","0","","12815612"
"76363789","","5392813","2023-05-30 10:15:41","","76364757","2","<bash><logging><sh>","40","2023-05-30 12:18:47","76364757","1","","140750"
"76359908","","10524503","2023-05-29 19:26:39","","76372426","1","<java><logging><javafx><gtk><java.util.logging>","83","2023-05-31 10:16:05","76372426","1","","10524503"
"76357533","","1936532","2023-05-29 12:49:55","","76359754","1","<unit-testing><go><logging>","50","2023-05-29 18:59:21","76359754","1","","965900"
"76348360","","6441251","2023-05-27 18:11:16","","76349682","2","<logging><kibana><local><free><splunk>","25","2023-05-28 02:01:01","76349682","-1","","1550708"
"76342722","","18741753","2023-05-26 16:28:48","","76568242","2","<logging><scope><blazor-server-side>","186","2023-06-27 19:57:43","76568242","0","","18741753"
"76341408","","11705601","2023-05-26 13:43:38","","76341462","1","<logging><java-17><microbenchmark><jmh>","119","2023-05-26 13:50:53","76341462","1","","11705601"
"76338900","","6661843","2023-05-26 08:12:50","","76339098","1","<postgresql><logging><debian>","75","2023-05-26 08:39:52","76339098","0","","6464308"
"76335314","","1918965","2023-05-25 18:34:50","","76335397","1","<python><logging><global-variables>","23","2023-05-25 18:48:57","76335397","1","","494134"
"76328514","","2934716","2023-05-25 02:26:59","","76362044","1","<logging><github-actions><jacoco>","38","2023-05-30 06:19:11","76362044","1","","2934716"
"76327116","","10941410","2023-05-24 20:15:32","","76375635","2","<python><logging><datadog>","476","2023-05-31 16:34:21","76375635","0","","10941410"
"76318736","","14222043","2023-05-23 21:23:55","","76324251","1","<c#><.net><logging><serilog>","80","2023-05-24 13:48:55","76324251","0","","14222043"
"76317422","","3127059","2023-05-23 17:48:36","","76320184","1","<c#><logging><nlog>","37","2023-05-24 04:52:40","76320184","0","","193178"
"76316287","","20989406","2023-05-23 15:15:34","","76317705","1","<php><logging><codeigniter-4>","43","2023-05-23 18:31:16","76317705","1","","231316"
"76315779","","12820848","2023-05-23 14:18:04","","76316705","1","<mysql><logging><select><triggers><insert>","196","2023-05-23 16:05:22","76316705","2","","20860"
"76314302","","2060966","2023-05-23 11:35:24","","76322716","1","<c#><asp.net-core><nlog><microsoft.extensions.logging>","98","2023-05-24 10:51:10","76322716","1","","2060966"
"76313361","","765151","2023-05-23 09:44:35","","76438835","1","<ios><swift><logging><open-telemetry><open-telemetry-collector>","242","2023-06-09 09:11:01","76438835","0","","765151"
"76303030","","7433571","2023-05-22 04:26:23","","76354772","2","<google-cloud-platform><logging>","153","2023-05-29 04:57:48","76354772","1","","7433571"
"76295779","","2609605","2023-05-20 14:42:42","","76536054","1","<java><maven><logging><plugins>","40","2023-06-22 22:33:10","76536054","1","","1341535"
"76292921","","10091319","2023-05-19 23:16:29","","76297778","2","<java><xml><logging><console><log4j2>","6824","2023-05-20 23:54:04","76297778","7","","721855"
"76291992","","3351474","2023-05-19 19:37:14","","76292540","1","<go><logging><logrus>","232","2023-05-19 21:34:56","76292540","1","","13415116"
"76284984","","21922294","2023-05-18 22:56:25","","76288904","1","<python><python-logging>","54","2023-05-19 12:07:08","76288904","0","","254346"
"76280630","","16528612","2023-05-18 11:59:05","","76287306","1","<ruby-on-rails><ruby><logging><rack>","104","2023-05-19 08:26:18","76287306","1","","2483313"
"76269961","","308523","2023-05-17 08:21:55","","76273241","1","<logging><oauth-2.0>","30","2023-05-17 14:31:22","76273241","2","","9019885"
"76269610","","14870624","2023-05-17 07:40:10","","76270933","1","<docker><kubernetes><logging><containerd>","422","2023-05-17 10:09:10","76270933","1","","19230181"
"76266296","","5175802","2023-05-16 18:59:58","","76309520","1","<debugging><logging><lambda><aws-msk>","351","2023-05-22 20:00:52","76309520","0","","7710808"
"76263069","","3341533","2023-05-16 12:31:41","","76264708","1","<python><logging><azure-blob-storage>","267","2023-05-16 15:20:47","76264708","0","","3341533"
"76262425","","17685806","2023-05-16 11:19:25","","76834469","1","<logging><time-series><visualization><grafana><grafana-loki>","674","2023-08-04 09:07:04","76834469","1","","5198805"
"76258905","","5941365","2023-05-16 01:59:44","","76264685","1","<kubernetes><logging><elk>","147","2023-05-16 15:17:59","76264685","1","","225016"
"76240507","","2349082","2023-05-12 23:51:56","","76246091","1","<seq-logging><datalust-seq>","239","2023-05-14 06:15:06","76246091","1","","138206"
"76236217","","21888141","2023-05-12 12:19:14","2023-05-13 02:09:04","76236251","1","<c#><.net><logging><avaloniaui><avalonia>","195","2023-05-12 12:22:25","76236251","0","","14782365"
"76231063","","3519951","2023-05-11 19:30:35","","76231064","2","<php><docker><apache><error-logging>","583","2023-05-11 19:30:35","76231064","2","","3519951"
"76229809","","20041750","2023-05-11 16:33:26","","76231134","1","<python><django><logging><path><python-logging>","135","2023-05-11 19:43:27","76231134","0","","12545861"
"76225774","","5902074","2023-05-11 08:50:36","","76276835","3","<c++><multithreading><logging><server><crash>","367","2023-05-17 23:35:26","76276835","4","","1202808"
"76224808","","2890750","2023-05-11 06:44:51","","76228594","1","<powershell><logging><server>","51","2023-05-11 14:11:36","76228594","1","","6158454"
"76224352","","10576322","2023-05-11 05:19:27","","76224462","1","<python><logging><import><python-import><python-logging>","60","2023-05-11 05:46:10","76224462","1","","234593"
"76212728","","21864684","2023-05-09 19:14:43","","76255796","1","<logging>","38","2023-05-15 15:45:37","76255796","0","user12602580",""
"76207276","","4562966","2023-05-09 08:25:22","","76208240","1","<python><python-3.x><logging><pytest>","195","2023-05-09 10:16:12","76208240","1","","1616622"
"76207182","","5003620","2023-05-09 08:12:42","","76207534","1","<php><laravel><logging>","69","2023-05-09 09:01:01","76207534","0","","5003620"
"76206579","","5800969","2023-05-09 06:52:42","","76208939","2","<python><logging><amazon-cloudwatchlogs><health-check><aws-lambda-powertools>","332","2023-05-09 11:41:35","76208939","0","","5800969"
"76203925","","3413699","2023-05-08 19:49:53","","76204066","1","<python><logging><python-logging>","87","2023-05-08 20:14:17","76204066","1","","75103"
"76194992","","21844051","2023-05-07 16:11:39","","76196232","1","<python><logging><warnings><python-logging>","259","2023-05-07 20:50:24","76196232","1","","118903"
"76181610","","13188758","2023-05-05 11:18:40","","76242050","1","<javascript><express><logging><middleware>","67","2023-05-13 09:41:11","76242050","0","","13188758"
"76178670","","9066294","2023-05-05 03:30:19","","76183275","1","<aws-sdk><asp.net-core-logging>","99","2023-05-05 14:29:29","76183275","1","","15679808"
"76169536","","17558568","2023-05-04 04:10:45","","76169537","1","<python><python-3.x><logging><blogger><python-logging>","204","2023-05-04 04:10:45","76169537","2","","17558568"
"76166750","","2246488","2023-05-03 17:54:58","","76168365","1","<java><xml><logging><log4j>","102","2023-05-03 22:25:52","76168365","1","","2246488"
"76164136","","16688461","2023-05-03 13:00:24","","76165280","1","<logging><kql><azure-log-analytics><azure-sentinel><azure-log-analytics-workspace>","343","2023-05-03 14:53:09","76165280","1","","7861807"
"76154105","","3762284","2023-05-02 10:51:42","","76154311","1","<python><logging><python-logging>","54","2023-05-02 11:16:51","76154311","1","","6045800"
"76152441","","19761226","2023-05-02 07:00:05","","76159182","1","<c#><asp.net-core><logging><entity-framework-core><middleware>","477","2023-05-02 22:06:22","76159182","0","","423497"
"76147444","","32771","2023-05-01 13:45:27","","76150018","1","<reactjs><typescript><performance><logging><next.js>","690","2023-05-01 20:36:53","76150018","1","","10262805"
"76136653","","6162953","2023-04-29 14:08:15","","76146442","1","<python><logging><python-logging><python-os>","62","2023-05-01 11:09:03","76146442","1","","108538"
"76136446","","1124262","2023-04-29 13:18:11","","77083447","1","<python><python-logging><joblib>","61","2023-09-11 16:47:58","77083447","0","","18734933"
"76132925","","21132073","2023-04-28 20:00:35","","76133674","1","<java><spring><spring-boot><logging><log4j>","144","2023-04-28 22:38:00","76133674","2","","11748454"
"76127358","","20832188","2023-04-28 07:50:14","","76127441","1","<javascript><node.js><express><logging><middleware>","52","2023-04-28 08:00:02","76127441","1","","8888888"
